"ID","Predict"
"1516","Bay Area Regional Water Recycling Program Projects Authorization Act of 2006 - Amends the Reclamation Wastewater and Groundwater Study and Facilities Act to authorize the Secretary of the Interior to participate in the design. planning. and construction of recycled water distribution systems. Authorizes the Secretary to provide funds for the operation and maintenance of the project authorized by the Secretary to provide funds for the operation and maintenance of the project authorized by this Act. Requires the Secretary to provide funds for the operation and maintenance of the project authorized by this Act. Reclamation Wastewater and Groundwater Study and Facilities Act to"
"1517","Alcohol Advertising Accountability Act of 1996 - Directs the Secretary of Health and Human Services to report annually to the Congress on alcohol advertising. its profile and its effects. Requires the Secretary of Health and Human Services (HHS) to review alcohol advertising. its profile and its effects. Requires the Secretary of Health and Human Services (HHS) to review alcohol advertising in all media. including broadcast and cable television. other electronic means. and print and outdoor advertising and review promotional activities undertaken to promote the sale of alcoholic beverages. Requires the Secretary of Health and Human Services to report annually to"
"1518","Minortgage Cancellation Relief Act of 2004 - Amends the Internal Revenue Code to allow the Secretary of the Interior to: (1) extend the amount of gain from gross income."
"1519","Reducing Special Education Through Prevention Act - Amends the Individuals with Disabilities Education Act to authorize the Secretary of Education to make grants for a three-year period to State educational agencies and local educational agencies to develop and implement effective effective rates for children with Emotional Disturbances. Authorizes the Secretary of Education to make grants for a three-year period to State educational agencies and local educational agencies to develop and implement effective effective rates to reduce the number of children who have. or who are At risk of developing. emotional disturbances that require the provision of special education and related services."
"1520","Local Zoning Decisions Protection Act of 2017 This bill directs the Department of Housing and Urban Development to jointly consult with state officials. local government officials. and officials of public housing agencies to develop recommendations. consistent with applicable rulings of the Supreme Court of the United States. to further the purposes and policies of the Fair Housing Act. Requires the Secretary of Housing and Urban Development to jointly consult with state officials. local government officials. and officials of public housing agencies to develop recommendations. consistent with applicable rulings of the Fair Housing Act. Requires the Secretary to make publicly available for public review and comment"
"1521","National Volcano Early Warning and Monitoring System Act - Directs the Secretary of the Interior to establish within the United States Geological Survey a program to monitor. warn. and protect citizens of the United States from andue and avoidable harm from volcanic activity. Directs the Secretary of the Interior to establish within the United States Geological Survey. Directs the Secretary to establish within the United States Geological Survey a program to monitor. warn. and protect citizens of the United States from andue and avoidable harm from volcanic activity. Requires the Secretary to monitor. warn. and protect citizens of"
"1522","Housing Stephanie Tubbs Jones College Fire Prevention Act - Directs the Secretary of Education to establish a demonstration program to award grants on a competitive basis to eligible entities for the purpose of installing fire sprinkler systems. or other fire suppression or prevention technologies. in Student housing and dormitories owned or controlled by such entities. Requires the Secretary to award priority to eligible entities that demonstrate the greatest financial need. Requires the Secretary to award priority to eligible entities that demonstrate the greatest financial need. Requires the Secretary to award priority to eligible entities that are social fraternities and sororities"
"1523","Russian Economic Restoration and Justice Act of 1999 - Amends the Bretton Woods Agreements Act to direct the President of the House of Representatives and the President of the House of Representatives and the President of the House of the House of Representatives and the President of the House of the House of Representatives and the President of the House of the House of Representatives and the President of the House of the House of Representatives and the President of the House of the House of Representatives and the President of the House of the House of Representatives and the Russian Federation (NRA) to provide assistance to the Russian Federation"
"1524","Energy Fueled Vehicles Competitiveness and Energy Security Act of 2013 - Amends the Energy Independence and Security Act of 2007 to require the Secretary of Energy (DOE) to require the Secretary of Energy (DOE) to require the Secretary of Energy (DOE) to require the Secretary of Energy (DOE) to require the Secretary of Energy (DOE) for provision and distribution of alternative fuels."
"1525","Equal Access to Quality Education Act of 2011 - Directs the Secretary of Education to make grants on a competitive basis to eligible partnerships in high-need areas to develop and strengthen high-quality pathways for the teaching and education leadership professions. to establish professional induction programs for the teaching profession. and to provide a stable and collaborative learning environment for educators and students. Requires the Secretary of Education to make grants on a competitive basis to eligible partnerships in high-need areas to develop and strengthen high-quality pathways for the teaching profession. Requires the Secretary to give priority to eligible partnerships for"
"1526","Pre-Paid Mobile Device Security Gap Act of 2016 This bill directs an authorized reseller making a sale of a pre-paid mobile device or SIM card to a purchaser. Requires an authorized reseller making a sale to a purchaser. Requires an authorized reseller making a sale to a purchaser. Requires an authorized reseller making a sale to a purchaser. Requires an authorized reseller making a sale to a purchaser to: (1) the full name of the purchaser. Requires an authorized reseller. Requires an authorized reseller"
"1527","Environmental Export Promotion Act of 1994 - Amends the Export Enhancement Act of 1988 to direct the Secretary of Commerce to establish the Environmental Technologies Trade Advisory Committee to: (1) establish the Environmental Technologies Trade Advisory Committee (EPA) to establish the Environmental Technologies Trade Advisory Committee (EPA) to establish the Environmental Technologies Trade Advisory Committee (EPA) to establish the Environmental Technologies Trade Advisory Committee (EPA) to establish the Environmental Technologies Trade Advisory Committee (EPA) to establish the Environmental Technologies Trade Advisory Committee (EPA) to establish the Environmental Technologies Trade Advisory Committee. Requires the Secretary to establish the Environmental"
"1528","Abraham Lincoln Study Abroad Act of 2006 - Requires the President George W. Bush. the defense of U.S. interests. the effective management of global issues. and even an understanding of our Nation's diversity require ever-greater contact with. and understanding of. persons and cultures beyond our borders. Requires the Commission on the Abraham Lincoln StudyAbroad Fellowship Program. Requires the Commission on the Abraham Lincoln StudyAbroad Fellowship Program. Requires the Commission on the Abraham Lincoln StudyAbroad Fellowship Program. Requires the Commission on the Abraham Lincoln StudyAbroad"
"1529","Jub Preservation for Parents in Poverty Act - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to make grants and payments to States in each of FY 2009 and 2010 to make grants and payments to States in each of FY 2009 and 2010 to be used to make grants and payments to States in each of FY 2009 and 2010 to be used to make grants and payments to States in each of FY 2009 and 2010 to be used to make grants and payments to States based on expenditures in the first quarter of FY 2009 and"
"1530","Community Recreation and Conservation Endowment Act of 1997 - Amends the Land and Water Conservation Fund Act of 1965 to revise the Land and Water Conservation Fund Act of 1965 to direct the Secretary of the Interior to provide funding for state. local and private commitments envisioned in the Land and Water Conservation Fund."
"1531","Open Fuel Standard Act of 2009 or the OFS Act - Amends the federal criminal code to require the Secretary of the Interior to: (1) provide assistance for fuel choice-enabling automobiles."
"1532","Children's Health Task Force Act of 2012 - Directs the Secretary of Health and Human Services and the Administrator of the Environmental Protection Agency (EPA) to establish and maintain a permanent task force to be known as the Task Force on Environmental Health Risks and Safety Risks to Children. Requires the Task Force on Environmental Health Risks and Safety Risks to Children to be known as the Task Force on Environmental Health Risks and Safety Risks to Children. Requires the Task Force on Environmental Health Risks and Safety Risks to Children's Health Task Force Act of 2012 - Directs"
"1533","Eat and Poultry Products Inspection Amendments of 1993 - Amends the Federal Meat Inspection Act to authorize the Secretary of Commerce to enter into agreements to utilize officers and employees of a State or the District of Columbia to conduct such examinations. investigations. and inspections authorized under this Act as the Secretary determines practicable. Authorizes the Secretary to enter into agreements to utilize officers and employees of a State or the District of Columbia to conduct such examinations. investigations. and inspections authorized under this Act as the Secretary determines practicable."
"1534","Food Sharing Act of 2017 This bill amends the Food and Nutrition Act of 2008 to authorize the Secretary of Agriculture to make grants to assist eligible entities to establish and carry out gleaning projects."
"1535","Phone Scam Prevention Act of 2014 - Amends the Communications Act of 1934 to direct the Federal Government. a State. a political subdivision of a State. or an agency thereof; and (2) any entity with respect to which the Commission determines that allowing calls that allowing calls that originate from that entity to Connect directly with the voice service customer premises equipment. Requires the provider of a voice service. Requires the provider of a voice service for termination that is not associated with a telephone number on the Whitelist. Requirement to Offer Whitelist"
"1536","Veterans' Long-Term Care Enhancement Act of 1999 - Amends the Noninstitutional Extended Care Services to carry out three pilot programs for the purpose of determining the feasibility and practicability of a variety of methods of meeting the long-term care needs of veterans. Requires the Secretary of Veterans Affairs to carry out three pilot programs for the purpose of determining the feasibility and practicability of a variety of methods of meeting the long-term care needs of veterans. Requires the Secretary of Veterans Affairs to carry out three pilot programs for the purpose of helping the individual to continue residing "
"1537","Social Security COLA Limitation Act of 1994 - Amends title II (OF) of title II (OF) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (Sec. 2) Amends the Social Security Act to increase"
"1538","Secure Miles with All Resources and Technology Act - Amends the IIlegal Immigration Reform and Immigrant Responsibility Act of 1996 to direct the Secretary of Homeland Security (DHS) to deploy the most practical and effective technology available to the United States border for achieving Situational awareness and operational control of the Border. Requires the Secretary to submit to the Committee on Homeland Security of the House of Representatives and the Committee on Homeland Security and Governmental Affairs of the Senate a comprehensive Southern border strategy. Requires the Secretary of Homeland Security (DHS) and Technology Act - Amends the"
"1539","Historic Building and Technical Assistance Act of 2007 - Amends the United States Housing Act of 1937 to require the Secretary of Housing (HUD) to make a grant to an applicant unless the revitalization plan of the applicant to be carried out with such grant amounts complies with the green communities criteria checklist checklist of the national Green Communities program that provide criteria for the design. development. and operation of affordable housing. as such checklist is in effect upon the date of the enactment of the HOPE VI Green Building and Technical Assistance Act of 2007 - Amends the United States Housing Act of 1937"
"1540","State Temporary Economic Priority (STEP) Act This bill authorizes States to Transfer or consolidate funds made available to States under certain transportation. education. and job training programs after the United States Experience economic growth of an annual rate of less than one percent for 2 calendar quarters and continuing until 18 months after the United States Experience economic growth of an annual rate of less than one percent for 2 calendar quarters and continuing until 18 months after the United States Experience economic growth of an annual rate of less than one percent for 2 calendar quarters and continuing until 18 months after the United States Experience economic growth of less than one percent"
"1541","Alaska Outer Continental Shelf Lease Sale Act - Amends the Outer Continental Shelf Lands Act to direct the Secretary of the Interior to conduct under the Outer Continental Shelf Lands Act to direct the Secretary of the Interior to conduct under the Outer Continental Shelf Lands Act to require the Secretary of the Interior to conduct under the Outer Continental Shelf Lands Act to require the Secretary of the Interior to conduct under the Outer Continental Shelf Lands Act to require the Secretary of the Interior to conduct under the Outer Continental Shelf Lands Act to require the Secretary of the Interior to conduct under the Outer Continental Shelf Land"
"1542","Family and Medical Leave Enhancement Act - Amends the Family and Medical Leave Act of 1993 - Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Act of 1993. Amends the Family and Medical Leave Enhancement Act - Amends the Family and Medical Leave"
"1543","Access for Afghan Women Act - Authorizes the Secretary of Agriculture to comply with the applicable requirements contained to the governance of Afghanistan. Requires the Secretary of Veterans Affairs to provide financial assistance. training. and capacity-building for local organizations to ensure that women's Full range of human rights. Requires the Secretary of Agriculture to ensure that women's Full range of human rights. Requires the Secretary of Agriculture to provide financial assistance. training. and capacity-building for local organizations to ensure that women's Full range of human rights."
"1544","Small Business Export Support Act of 2010 - Amends the Export Enhancement Act of 1988 to direct the Secretary of Commerce to provide small businesses and medium-sized businesses with support. training. education. and compliance assistance regarding export licensing requirements; and (2) provide small businesses and medium-sized businesses with support. training. education. and compliance assistance regarding export licensing requirements. Requires the Secretary to provide small businesses and medium-sized businesses with support. training. education. and compliance assistance regarding export licensing requirements. Requires the Secretary to provide small businesses and medium-sized businesses with support. training. education. and"
"1545","Drunk Driving Repeat Offender Prevention Act of 2009 - Amends Federal criminal code to require the Secretary of Health and Human Services to: (1) use of ignition interlock devices to prevent repeat repeat intoxicated driving if the alcohol concentration above the permitted limit as established by the State. Requires the Secretary to: (1) provide a breath sample prior to the motor vehicle Start. and that prevents a motor vehicle operation by an individual who is convicted of Driving while intoxicated or driving under the influence. Requires apportioned to a State to remain available for apport"
"1546","Drug Abuse Prevention and Treatment Act of 2014 - Directs the Secretary of Health and Human Services (HHS) to award 5-year grants to states to facilitate training in order to increase the capacity of health care providers to conduct patient screening. brief interventions. and referral to treatment as needed. such as in health care settings to prevent the abuse of prescription drugs. heroin. and other controlled substances. Directs the Secretary of Health and Human Services to award grants to states to develop continuing education criteria and review processes that allow state health profession boards or state agencies to certify appropriate education and training for informed and safe prescribing pattern"
"1547","International Carbon Conservation Act - Establishes within the National Institute of Standards and Technology of the Department of Commerce in implementing panel consisting of: (1) the Director of the National Institute of Standards and Technology. Establishes within the National Institute of Standards and Technology of the Department of Commerce in implementing panel consisting of: (1) the Director of the National Institute of Standards and Technology. Establishes within the National Institute of Standards and Technology of the Department of Commerce. Establishes within the National Institute of Standards and Technology of the Department of Commerce to establish a carbon Sequestration"
"1548","Contgestion Relief Act of 2005 - Amends Federal law to require States to allocate the amounts apportioned for the congestion mitigation and air quality improvement program under the Metropolitan Planning Organization or other agencies responsible for air quality conformity determinations in federally designated air quality areas in the ratio that: (1) the total of all weighted nonattainment and maintenance area populations to a total of all weighted nonattainment and maintenance area populations to a total of all weighted nonattainment and maintenance area populations."
"1549","Amends the Internal Revenue Code to allow a deduction from gross income. Requires the deduction to be computed by excluding the portion of the gains for the taxable year from sales or exchanges of capital assets. Amends the Internal Revenue Code to: (1) exceed the net capital gain for any taxable year. Amends the Internal Revenue Code to: (1) reduce the amount of gains from sales or exchanges of capital assets."
"1550","Safe and Timely Interstate Placement of Foster Children Act of 2006 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to: (1) expeditiously ratify the revised Interstate Compact for the Placement of Children recently promulgated by the American Public Human Services Association (HHS) to provide that the state should expeditiously ratify the revised Interstate Compact for the Placement of Children recently promulgated by the American Public Human Services (HHS) of Foster Children Act of 2006 -"
"1551","World Press Freedom Protection Act of 2015 This bill directs the President to impose the sanctions that: (1) is responsible for severe restrictions on the freedom of expression or freedom of the press. including the arrest. harassment. torture. offenses. or the pervasive surveillance of journalists. blockage or censorship of the Internet that hinders the free flow of information from journalists. or other serious violations of the international right to the freedom of expression; or (2) having materially assisted. sponsored. or provided financial. material. or technological support for. or goods or services to be used to enter the United States."
"1552","Consumer Poisoning And Child Safety Act of 2015 or the Detergent PACS Act of 2015 This bill directs the Consumer Product Safety Commission to promulgate a final rule that establishes safety standards for liquid detergent packets to protect children who are younger than five years of age from injury or illness caused by exposure to such packets. Directs the Commission to promulgate a final rule that establishes safety standards for liquid detergent packets to protect children who are younger than five years of age from injury or illness caused by exposure to such packets to address the likelihood of exposure to such packets"
"1553","Directs the Secretary of Defense to enter into an agreement with the Office of Personnel Management under which certain persons are offered enrollment in a health benefits plan offered through the Uniformed Services or the TRICARE program. Directs the Secretary of Defense to enter into an agreement with the Office of Personnel Management under which certain persons are offered enrollment in a health benefits plan offered through the Federal Employee Health Benefits program pursuant to this Act."
"1554","Kids 2000 Act - Directs the Attorney General to make grants to the Boys and Girls Clubs of America for the purpose of funding effective after-school technology programs to provide access to technology and technology training to youth during après-school hours. weekends. and school vacations; (2) supervised activities in safe environments for youth; and (3) full-time staffing with teachers. tutors. and other qualified personnel. tutors. and other qualified personnel. Directs the Attorney General to make grants to the Boys and Girls Clubs of America to make grants to the Boys and Girls Clubs of America to make grants"
"1555","Military Classification of Employees Act - Amends the Internal Revenue Code to: (1) waiver of Employment Tax Liability for Reasonable Good Faith Misclassificationbased on Common Law Rules to: (1) waiver of Employment Tax Liability for Reasonable Good Faith Misclassificationbased on Common Law Rules to: (1) waiver of Employment Tax Liability for Reasonable Good Faith Misclassificationbased on Common Law Rules to: (1) waiver of Employment Tax Liability for Reasonable Good Faith Misclassificationbased on Common Law Rules. Amends the Revenue Code to require the Secretary of the Treasury or"
"1556","Jue Testaverde Adult Stem Cell Research Act of 2005 - Amends the Public Health Service Act to direct the Director of NIH to expand. intensify. and coordinate activities of the National Institutes of Health regarding qualifying adult stem cell research. Requires the Director of NIH to expand. intensify. and coordinate activities of the National Institutes of Health regarding qualifying adult stem cell research. Requires the Director to make grants and contracts to public or nonprofit private entities to pay all or part of the cost of planning. establishing. improving. and provide basic and clinical research"
"1557","Solar Fuels Innovation Act - Amends the Energy Policy Act of 2005 to direct the Secretary of Energy to carry out a research initiative to expand theoretical and fundamental knowledge of photochemistry. electrochemistry. biochemistry. and materials science useful for the practical development of experimental systems to convert solar energy to chemical energy. Requires the Secretary to organize activities under the Solar Fuels Basic Research Initiative to includemultidisciplinary teams leveraging expertise from the National Laboratories. universities. and the private sector to the extent practicable. Requires the Secretary to carry out a program to support research needed to replicate natural"
"1558","Directs the Director of National Intelligence to review a captured document before making such document publicly available. Requires the Director of National Intelligence to review a captured document before making such document publicly available. Requires the Director of National Intelligence to review a captured document before making such document publicly available. Requires the Director of National Intelligence to review a captured document before making such document publicly available. Requires the Director of National Intelligence to review a captured document publicly available to the Director of National Intelligence to review a captured document"
"1559","Federal Lands Incvasive Species Control. Prevention. and Management Act - Directs the Secretary of the Interior to plan and carry out activities on lands directly managed by the Secretary concerned to control and manage invasive species to inhibit or reduce their populations and to effectuate restoration or reclamation efforts. Requires the Secretary of the Interior to develop a strategic plan for the implementation of the invasive species program of that Sec. Requires the Secretary of the Interior to develop a strategic plan for the implementation of the invasive species. including pesticides authorized for sale. distribution. or"
"1560","Iran Sanctions Enhancement Act of 2007 - Amends the Iran Sanctions Act of 1996 to direct the President to impose two or more of the sanctions to Iran's capability to ensure compliance with its non-proliferation commitments under the NPT. Requires the President to impose two or more of the sanctions to Iran's ability to develop petroleum resources or its weapons of mass destruction or other military capabilities. Requires the President to impose two or more of the sanctions to Iran's ability to develop petroleum resources or its weapons of mass destruction or other military capabilities."
"1561","Foreign Aid Transparency and Accountability Act of 2016 This bill directs the President to set forth guidelines. according to best practices of monitoring and evaluation studies and analyses. for the establishment of measurable goals. performance metrics. and monitoring and evaluation plans that Can be applied with reasonable consistency to covered U.S. foreign assistance; and (2) coordinate the monitoring and evaluation processes of federal departments and agencies that administer covered U.S. foreign assistance; and (2) coordinate the monitoring and evaluation processes of federal departments and agencies that administer covered U.S. foreign assistance; and (3) coordinate the monitoring and evaluation processes of federal departments and agencies that administer"
"1562","Maritime Administration Authorization Act for Fiscal Year 2001 - Amends the Merchant Marine Act. 1936 to authorize the Secretary of Transportation to initiate discussions to all appropriate international forums to establish an international standard for the scrapping of vessels in a safe and environmentally sound manner. Requires the Secretary of Transportation to initiate discussions in all appropriate international forums to establish an international standard for the scrapping of vessels in a safe and environmentally sound manner. Requires the Secretary of Transportation to initiate discussions in all appropriate international forums to establish an international standard for the scrapping of vessels in a safe and environmentally sound manner; and"
"1563","Free to Fly Act - Amends Federal criminal code to prohibit the Secretary of Transportation to issue a certificate of public convenience and necessity to a person organized under the laws of the United States or a State or a territory or possession of the United States. Requires the Secretary of Transportation to issue a certificate of public convenience and necessity to a person organized under the laws of the United States or a State or a territory or possession of the United States. Requires the Secretary of Transportation to issue a certificate of public convenience and necessity to a citizen of the United States or"
"1564","Antitrust Criminal Penalty Enhancement and Reform Act of 2003 - Amends the Antitrust leniency agreement. whether conditional or final. between a person and the Antitrust Division pursuant to the Corporate LEniency policy of the Antitrust Division (Antitrust leniency agreement."
"1565","Department of Veterans Affairs Claims Backlog Reduction Act of 2002 - Directs the Secretary of Veterans Affairs (VA) to identify the backlog of veterans' claims as of the date of the enactment of this Act. Directs the Secretary of Veterans Affairs (VA) to identify the backlog of veterans' claims as of the date of the enactment of this Act. Directs the Secretary of Veterans Affairs (VA) to identify the backlog of veterans' claims as of the date of the enactment of this Act. Requires the Secretary of Veterans Affairs (VA) to"
"1566","Establishes the Nicodemus National Historic Site to consist of the First Baptist Church. the Nicodemus School District Number 1. the African Methodist Episcopal Church. and the Township Hall located within the approximately sixteen1.35 acres designated as the Nicodemus National Landmark in the Township of Nicodemus. Kansas. Authorizes the Secretary to enter into a cooperative agreement with any interested individual. public or private agency. organization. or institution that has entered into an agreement with any interested individual. public or private agency. organization. or institution that entered into a cooperative agreement with any interested individual. public or private agency"
"1567","Civilsroads of the American Revolution National Heritage Area Act of 2003 - Authorizes the Secretary of the Interior to establish the Crossroads of the American Revolution association."
"1568","International Clean Development Technology Fund Act of 2008 - Establishes in the Treasury of the United States a fund to be known as the International Clean Development Technology Fund to provide assistance to the International Clean Development Technology Fund to provide assistance to the International Clean Development Technology Fund to ensure that: (1) funds are deployed in a manner that best promotes the participation of. and investments by. the private sector; (2) funds are allocated in a manner consistent with commitments by the United States under international climate change agreements; (3) funds achieve the greatest greenhouse gas emissions mitigations with the lowest possible cost. consistent with commitments by the United States"
"1569","Asia-South Pacific Trade Preferences Act - Authorizes the President to designate an Asia or South Pacific country as a beneficiary Asia or South Pacific country as a beneficiary Asia or South Pacific country as a beneficiary Asia or South Pacific country eligible for preferential treatment under this Act if the President determines that the country meets the requirements set forth in the African Growth and Opportunity Act to provide duty-free treatment to any article as substituting an Asia or South Pacific country as a beneficiary Asia or South Pacific country as a beneficiary Asia or South Pacific country eligible for preferential treatment under the African Growth and"
"1570","Housing Opportunity and Mortgage Equity Act of 2009 - Directs the Federal National Mortgage Association and the Federal Home Loan Mortgage Corporation to carry out a program to purchase and Securitize qualified refinancing mortgages and qualified new mortgages on single-family housing. in accordance with requirements established by the Director. a mortgage or mortgages are qualified mortgages. Requires each enterprise to make a determination of whether such mortgage or mortgages are qualified mortgages. Requires each enterprise to make a determination of whether such mortgage or mortgages are qualified mortgages. Requires mortgage"
"1571","Authorizes the President to enter into negotiations with each foreign nation that receives assistance or financing under this Act. Requires each member nation of the North Atlantic Treaty Organization (NATO) allies of the United States and related civilian employees of the Department of Defense to seek to enter into multiyear burden sharing support agreements with economically strong North Atlantic Treaty Organization (NATO) allies of the United States and related civilian employees of the Department of Defense as a result of the implementation of a bilateral or multilateral defense agreement with that nation. Authorizes the President to enter into negotiations with each foreign nation"
"1572","Directs the Secretary of the Interior to develop a program of technical assistance and grants that Will set priorities for preservation needs for the preservation of the Route 66 corridor. Requires the Secretary to designate officials of the National Park Service stationed at locations convenient to the States to perform the functions of the Cultural Resource Programs. Requires the Secretary to designate officials of the National Park Service stationed at locations convenient to the States to perform the functions of the Cultural Resource Programs. Requires the Secretary to designate officials of the Route 66 corridor. Requires the Secretary"
"1573","Deafy Glade Land Exchange Act - Directs the Secretary of Commerce to sell or exchange to the City of Norfolk. Virginia. to convey to the County. in exchange. all right. title. and interest of the United States in and to the parcel of land in the Mendocino National Forest in the State of California (including any improvements on the land) comprising approximately 82 acres and known as the Fouts Springs Ranch. Requires the Secretary to provide consideration to the United States that is not less than the fair market value of the property conveyed by the County"
"1574","Mental Health on Campus Improvement Act - Amends the Public Health Service Act to direct the Secretary of Health and Human Services to award competitive grants to eligible entities to improve mental and behavioral health services and outreach on colleges and universities campuses. Requires the Secretary to award competitive grants to eligible entities to improve mental and behavioral health services and outreach on colleges and universities campuses. Requires the Secretary to award competitive grants to eligible entities to improve mental and behavioral health services and outreach on colleges and universities campuses. Requires the Secretary to award competitive grants to eligible entities to improve mental and behavioral health needs; and (3) improve"
"1575","Amends the Internal Revenue Code to allow a stage 3- aircraft modification credit for the stage 3- aircraft modification credit. Amends the Internal Revenue Code to allow the taxpayer's tentative minimum tax credit for the stage 3- aircraft modification credit. Amends the Internal Revenue Code to allow the taxpayer's tentative minimum tax credit for the stage 3- aircraft modification credit."
"1576","Banking Account of Institutions with Low Operation Risk Act of 2015 or theTAILOR Act of 2015 This bill directs the Federal financial institutions regulatory agencies to: (1) takes into consideration the risk profile and business models of the various institutions or classes of institutions subject to the regulatory action; (2) determine the necessity. appropriateness. and impact of applying such regulatory action to such institutions or class of institutions in a manner that limits the regulatory compliance impact. cost. liability risk. and other burdens as is appropriate for the risk profile and business model involved. Requires the Committee on Banking. Housing. and Urban Affairs of the"
"1577","Amends the Immigration and Nationality Act to require the Secretary of Labor to consider any countervailing evidence submitted by the employer with respect to the nonavailability of U.S. workers and the employer's compliance with the requirements of this Act. Requires employer's petition for admission of H-2A aliens. the Attorney General to consider any countervailing evidence submitted by the employer with respect to the nonavailability of United States workers and the employer's compliance with the requirements of this Act. Amends the Immigration and Nationality Act to require the Secretary of Labor to: (1)"
"1578","Directs the Secretary of the Office of Personnel Management to: (1) make an annual determination of whether the Director of the Office of Management and Budget (OMB) and the Deputy Director of OMB. and the Deputy Director for Management of OMB during any period of noncompliance determination by the Inspector General of the Office of Personnel Management (OMB) and the Department of the Office of Personnel Management to: (1) make an annual determination of whether the Director of the Office of Personnel Management under any period of noncompliance determination of whether the Director of the Office of Personnel Management to: (1)"
"1579","Recycling Roads Act of 2003 - Amends the Federal-aid highway construction. rehabilitation. and maintenance. Requires the Secretary of Transportation to establish a recycled roads incentive grant program to encourage the expanded use by States and Indian tribes of a diverse range of recyclable material in the construction of Federal-aid highway construction. rehabilitation. and maintenance. Requires the Secretary to establish a recycled roads incentive grant program to encourage the expanded use by States and Indian tribes of a diverse range of recyclable material in the construction of Federal-aid highway construction and maintenance."
"1580","Geneetic Information Health Insurance Nondiscrimination Act of 1997 - Amends the Public Health Service Act to require an individual to whom the issuer provides health insurance coverage in connection with a group health plan. and a group health plan (or an individual who desires the issuer to provide health insurance coverage in connection with a group health plan ) and a group health plan (or an individual who desires the issuer to provide health insurance coverage in connection with a group health plan ) and a group health plan. and a group health plan (or an individual who desires the issuer"
"1581","United States Commission on International Religious Freedom Reform and Reauthorization Act of 2011 - Amends the International Religious Freedom Act of 1998 to require each member serving on the Commission on the date of enactment of the United States Commission on International Religious Freedom Reform and Reauthorization Act of 2011 - Amends the International Religious Freedom Act of 1998 (International Religious Freedom Act of 1998 (International Religious Freedom Act of 1998 (International Religious Freedom Act of 1998 (International Religious Freedom Act of 1998). Amends the International Religious Freedom Act of 1998 (International Religious Freedom Reform and Reauthorization Act of 2011 - Amend"
"1582","Techological Resource to Assist Criminal Enforcement (TRACE) Act This bill amends the federal criminal code to prohibit a licensed manufacturer or licensed importer to: (1) test fire firearms manufactured or imported by such licensees as specified by the Attorney General by regulation; (2) prepare ballistics images of the fired bullet and cartridge casings from the test fire; (2) provide for ballistics testing of all firearms used in crimes; (2) require ballistics testing of all firearms used in crimes; (2) require ballistics testing of ALL firearms testing of all firearms"
"1583","Amends Federal law to allow public transportation vehicles to use the HOV facility if the agency certifies to the Secretary certifies to the Secretary that such use would establish a safety hazard and the Secretary acceptings the certification. Requires the Secretary of Transportation to allow public transportation vehicles to use the HOV facility if the operators of the vehicles shall be required for use of a HOV facility. Requires the Secretary to allow public transportation vehicles to use the HOV facility. Requires the Secretary to allow public transportation vehicles to use the HOV facility. Requires"
"1584","Expatriate Health Coverage Clarification Act of 2014 - Amends the Health Care and Education Reconciliation Act of 2010 to: (1) expatriate health plans; (2) employers with respect to any plans for which such employers are acting as plan sponsors; or (3) expatriate health insurance issuers with respect to coverage offered by such issuers under such plans; or (3) expatriate health insurance issuers with respect to coverage offered by such issuers under such plans; or (3) expatriate health insurance issuers with respect to coverage offered by an expatriate"
"1585","Buy America Update Act - Requires the Secretary of Transportation to: (1) initiate a rulemaking to Develop audit procedures for the agency to review offeror and recipient compliance with domestic content provisions; and (2) issue guidance on best practices for pre-award and post-delivery audits by recipients. Requires the Secretary of Transportation to: (1) initiate a rulemaking to Develop audit procedures for the agency to review offeror and recipient compliance with domestic content provisions; and (2) issue guidance on best practices for pre-award and post-delivery audits; and (2) issue guidance on best practices for"
"1586","Amends Federal criminal code to prohibit infringement of copyrighted works on peer-to-peer computer networks. if such impairment does not. without authorization. alter. or otherwise impairing the unauthorized distribution. display. performance. or reproduction of his or her copyright owner. Requires the copyright owner to: (1) impairs the availability within a publicly accessible peer-to-peer file trading network. if such impairment does not. without authorization. alter. or otherwise impairing the unauthorized distribution. display. performance. or otherwise impairing the unauthorized"
"1587","Health Research Act of 1994 - Amends the Internal Revenue Code to direct the Secretary of the Treasury to Transfer to the Fund in the Treasury to transfer to the Fund an amount equal to the amounts designated under the National Institutes of Health and Human Services (HHS) to Transfer to the Fund. Requires the Secretary of the Treasury to transfer to the Fund an amount equal to the amounts designated under the National Institutes of Health. Requires the Secretary of the Treasury to transfer to the Fund an amount equal to the amounts designated under this Act. Requires the Secretary of the Treasury to Transfer to"
