ID,target
2042,"The answer is D.

Catastrophism is the idea that large-scale geological events, such as the sudden demise of the dinosaurs, are caused by sudden and catastrophic events."
2043,"(A)

Introns are removed in the nucleus, and a 5' cap and the poly-A tail are added after the preRNA leaves the nucleus."
2044,"The answer is (B)

A small population of birds is blown to an isolated island by a hurricane and establishes a colony. The gene pool of the newly established population of birds is likely to reflect the effects of genetic drift."
2045,"The answer is (A).

Nymphaea odorata is an aquatic plant, so its leaves are adapted to reduce water loss through transpiration. Stomata are tiny pores on the surface of leaves that regulate the passage of water and gases. If the stomata are on the top surface of the leaf, water loss through transpiration is reduced."
2047,"The answer is (A)

Heterozygote advantage is most closely linked to sexual selection."
2048,"The answer is (A).

Urea is insoluble in water and sinks to the bottom of the small pools. Thus the poisonous substance is isolated from the fish. This is an advantage for lungfish because it prevents the poisonous substance from harming the fish."
2049,The answer is (C). Innate immunity does not activate a humoral response.
2050,"The answer is (A).

Cells in different tissues contain different sets of genes, leading to structural and functional differences. This is because the cells in different tissues need to perform different functions, and so they need to have different genes turned on and off."
2051,"The answer is (B)

Mitochondria and chloroplasts have ribosomes that more closely resemble those of bacteria than of eukaryotic cells. Ribosomes are responsible for protein synthesis. If the ribosomes of mitochondria and chloroplasts more closely resemble those of bacteria, it would make sense for them to have been independent organisms at one time."
2053,"(B)

Legumes have a mutualistic relationship with nitrogen-fixing bacteria. This relationship allows legumes to access nitrogen from the atmosphere and convert it into a form that can be used by plants."
2054,"(B)

Hatchling sea turtles orient to the sea by using the natural light of the moon and stars. Artificial lighting can confuse hatchlings, leading them astray from the sea."
2055,"The answer is (B).

Animal cells have lysosomes, while plant cells have large vacuoles that store water."
2057,"The answer is (A).

The beak size of finches on the island of Daphne Major is influenced by the availability of food and water. During prolonged drought, the availability of food and water decreases, so the birds evolve a deeper, stronger beak to grind down tough seeds and fruits."
2058,"(A)

The normal pH of the cytosol is 7.2, while the pH of the lysosome is 5. This difference in pH is due to the presence of acidic substances in the lysosome, which cause the pH to drop."
2059,"The answer is (C) nitrogen atoms.

Amino acids have carbon, hydrogen, oxygen, and nitrogen atoms. Carbohydrates have carbon, hydrogen, and oxygen atoms."
2060,"The answer is (B) Sympatric.

The researcher's experiment illustrates sympatric speciation. Sympatric speciation occurs when two populations of a species diverge from one another geographically within the same habitat."
2061,"The answer is (D).

Natural selection is based on A, B, and C, but not D. Individuals do not evolve through natural selection, they evolve through adaptation to their environments."
2062,"The answer is (B) chorion.

In chick embryos, the extraembryonic membrane that provides nourishment to the fetus is the chorion."
2063,"The answer is (B) directional selection.

This is an example of directional selection, where the population is shifted towards one extreme phenotype, in this case, the solid brown color."
2065,"The answer is A.

Robert MacArthur and E. O. Wilson pioneered the ecological discipline known as island biogeography."
2066,"The answer is (B)

The acrosome and cortical reactions that occur immediately after fertilization ensure that the zygote will begin to divide normally."
2067,"The answer is D.

snRNPs are most closely associated with RNA processing."
2068,"The answer is D.

Transpiration is a result of special properties of water, including cohesion, adhesion, and capillary action. Hydrophobicity is not a property of water that is related to transpiration."
2069,"The answer is (B)

Mendel's principle of segregation was deemed a law because the patterns of trait inheritance observed in pea plants were repeatedly demonstrated in other eukaryotes."
2070,"The answer is (B) Repressor.

A repressor is a protein that binds to a promoter site and prevents RNA polymerase from binding to the promoter site."
2072,"The answer is (D).

Natural selection acts directly on individuals. It is the process by which certain inherited characteristics become more common in a population over time."
2073,"The answer is (B)

If all enzymes in the synaptic cleft are denatured, then acetylcholine will not be able to bind to receptor proteins on the postsynaptic membrane."
2074,"The answer is (A).

If the reaction is in equilibrium, removing some of the reactant A will shift the equilibrium in the forward direction, producing more product C."
2075,"(D)

Stomata are tiny pores found on the surface of leaves that regulate the passage of water and gases into and out of the leaf. Stomata are more abundant in plants adapted to hot and dry environments. A plant with few stomata would be best adapted to a hot and dry environment, as it would reduce water loss through transpiration."
2076,"(D)

In a hot arid environment, water conservation is crucial, and one of the adaptations to conserve water is the short loops of Henle to maximize water secretion. Therefore, the answer is (D)."
2077,"(B)

The isolated populations of finches on the Galapagos Islands have undergone divergent evolution, resulting in a greater variation among species compared to the larger stock population of mainland finches."
2079,"The answer is (B)

Cartilage is composed of collagen and salts. Bone, on the other hand, is composed of hydroxyapatite, a mineral that is also found in teeth and nails."
2080,"The answer is C.

Viral transduction is a process that increases genetic variation of bacteria. When a virus infects a bacterial cell, it can carry some of the bacterial DNA into the virus's genome. When the virus infects another bacterial cell, the viral DNA is released into the cell, and the viral DNA can be incorporated into the host cell's genome. This process can lead to new genetic variations in the bacteria."
2081,"The answer is (A) artificial selection.

Cattle breeders have improved the quality of meat over the years by artificial selection."
2082,"(B)

The fluidity of the plasma membrane can vary in response to temperature changes. To maintain homeostasis of the plasma membrane in a temperature-varying environment, bacteria and yeast cells would increase the ratio of phospholipids with double covalent bonds in their tails to those without double covalent bonds in their tails."
2083,"The answer is 32%.

The population is 96% brown and 4% black. So, the heterozygous condition is 32%."
2084,"The answer is (C) Wing of a butterfly.

The wing of a butterfly is homologous to the wing of a bird."
2085,"The answer is (B).

Darwin got the concept of Earth's ancient age from Charles Lyell."
2086,"The answer is D.

When several strong stimuli are experienced by the axon, the frequency of the action potential increases."
2087,"The answer is (A)

The squirrel population is in Hardy-Weinberg equilibrium if there is random mating."
2088,"(C)

The similarity of ATP synthase in bacteria, mitochondria, and chloroplasts is an example of convergent evolution."
2089,"(A) Fallow deer

The process described is genetic drift, which is a phenomenon where the frequency of alleles in a population changes over time due to chance events. In this case, the new variant is likely to have a higher frequency of survival than the original phenotype, and this will lead to the gradual replacement of the original phenotype in the population."
2090,"The answer is (A)

The average birth weight for human babies is 3 kg, which is considered to be a normal weight. This is an example of artificial selection, as humans have selectively bred for babies with a higher birth weight in order to improve their survival rates."
2092,"The answer is (A).

The Darwinian fitness of an individual is measured most directly by the number of its offspring that survive to reproduce."
2096,"The answer is D.

The hydrophobic regions of the soap molecules attach to the waxy leaf surface, while the hydrophilic regions form hydrogen bonds with the water molecules. This attachment of soap molecules to the leaf surface reduces the surface tension of the water, allowing the leaf disks to sink more easily into the water."
2097,"The answer is D.

Peacocks are a good example of sexual selection. Males with more elaborate tail displays and calls are more successful at attracting mates."
2098,"The answer is (C) Lamarck.

Lysenko's attempts were in agreement with Lamarck's ideas. Lamarck proposed that acquired characteristics could be inherited by offspring."
2101,"The answer is (B).

When parents with type B and AB blood have a child, there is a 25% chance that the child will have type O blood."
2102,"The answer is A.

Peroxisomes are organelles that are responsible for catalyzing reactions involving hydrogen peroxide. Mitochondria are responsible for providing cellular energy. Ribosomes are responsible for making proteins."
2103,"The answer is (A) exergonic reaction.

A reaction that includes energy as one of its reactants is called an exergonic reaction."
2105,"The answer is (B) Succession.

Commensalism, mutualism, and parasitism are all interspecies interactions, while succession is not."
2107,"The answer is (A)

The bones in human arms, bat wings, and dolphin flippers are homologous bones. Homologous bones are bones that have evolved from the same ancestral bone."
2108,"(D)

Tay-Sachs is a disease caused by a recessive allele. If the allele is homozygous recessive, the individual will have the disease. Since individuals with Tay-Sachs die young, they are not able to reproduce and pass on the gene. Therefore, the allele is not able to be passed on to future generations."
2110,"(A)

Lignin provides structural support, allowing plants to grow tall.

Lignin is a complex polymer found in the cell walls of plants. It is a major component of wood and other plant tissues. Lignin provides strength and rigidity to the cell walls, which allows plants to grow tall."
2111,"The answer is (C).

The relationship between the remora fish and the shark is a symbiotic relationship. The remora fish eat parasites off of the shark, and the shark is protected from parasites."
2113,"The answer is (A) Cell wall, DNA, and plasma membrane.

Bacteria and fungi have a cell wall, DNA, and a plasma membrane."
2115,"The answer is (A) H2O.

During photosynthesis, water is split into hydrogen and oxygen. The hydrogen is used to create glucose, while the oxygen is released into the atmosphere."
2116,"The answer is A.

Osmosis is the movement of water molecules from a region of lower solute potential to a region of higher solute potential. So, the water potential drives the movement of water from a region of lower water potential to a region of higher water potential."
2117,"The answer is (B)

A frameshift mutation is a mutation that shifts the reading frame of a gene. This can occur due to a deletion or insertion of nucleotides, which changes the number of nucleotides in a codon. In this case, the insertion of the extra ""H"" nucleotide shifts the reading frame, resulting in a new reading frame that creates a truncated protein."
2118,"The answer is (A)

Crossing-over occurs in prophase I of meiosis. During prophase I, homologous chromosomes pair up and exchange genetic material through crossing-over."
2119,"The answer is D.

A frameshift mutation is a type of mutation in which the reading frame of a gene is altered, usually by the insertion or deletion of nucleotides."
2120,"The answer is (A)

High levels of estrogen from maturing follicles inhibit the release of gonadotropin releasing hormone (GnRH). GnRH is produced by the anterior pituitary gland."
2121,"The answer is (D).

Hydrolysis is the process of breaking down complex molecules into their smaller components. It is a chemical reaction that occurs when a molecule reacts with water to form smaller molecules. In biochemistry, hydrolysis is a key process that occurs in many metabolic pathways."
2122,"The answer is (C) Taiga.

The biome is a Taiga, which is characterized by cold winters and pine forests."
2123,"The answer is (A) Aerodynamics.

The difference in tails between monkeys of South and Central America and those of Africa and Asia is likely due to aerodynamic forces."
2124,"The answer is (A).

Viruses are not independent organisms. They are acellular infectious agents that can only replicate within the cells of living organisms."
2125,"The answer is (D) Fungus.

Fungus is a detritivore."
2127,"The answer is (B)

Sickle cell anemia is a missense mutation."
2128,"(A)

The observed genetic variation is mostly likely an example of genetic drift."
2129,"(B)

The end product of alcohol fermentation is ethanol. Ethanol is a waste product for yeast cells, but it also provides a considerable amount of energy. This energy is used by the yeast cells to fuel their own growth and reproduction."
2130,"The answer is (D) plasmolysis.

When a cell is placed into a hypertonic environment, it loses water by osmosis and plasmolysis occurs."
2131,"The answer is D.

RNA viral replication is more susceptible to mutation because it lacks the proofreading functions characteristic of DNA replication."
2132,"The answer is (A)

A child with type A B blood inherits an IA allele from one parent and an IB allele from the other. The child will carry both A and B glycoproteins on the surface of all red blood cells. This pattern of expression is referred to as codominance."
2133,"The answer is (D) Gastrulation.

In vertebrate embryos, gastrulation is the process that most directly results in the formation of the three primary germ layers: the ectoderm, mesoderm, and endoderm."
2135,"(A)

The heavy males and females survived the eruption, and they reproduced, so the offspring of the next generation would be expected to have a higher mean weight compared with their parents."
2136,"The answer is (D).

Natural selection changes allele frequencies in populations because some individuals survive and reproduce more successfully than others."
2138,"The answer is (A) Aposomatic coloration.

Warning coloration adopted by animals that possess a chemical defense mechanism is called aposomatic coloration."
2140,"The answer is (B)

The parents were Bb, so the offspring will be 25% bb, 50% Bb, and 25% BB."
2142,"The answer is (A) bacteria.

In the process of generating ATP, hydrogen ions (H+, or protons) are transported across the inner mitochondrial membrane and the thylakoid membrane by a proton pump (an ATPase). Proton pumps are found in the plasma membranes of bacteria, not mammalian muscle cells, mammalian nerve cells, or plants and fungi."
2143,"(B)

Crop rotation increases crop yields and soil fertility and minimizes pathogen infection and pest infestation."
2144,"The answer is (A) Cytosine : Adenine.

The base composition of DNA varies from one species to another, but the ratio of cytosine to adenine remains constant."
2145,"The answer is (D).

Genetic variation is reduced by the processes involved when diploid organisms produce gametes."
2146,"The answer is (B)

The primary site of glucose reabsorption is the proximal convoluted tubule."
2147,"The answer is (D).

Well-adapted individuals leave more offspring, and thus contribute more to the next generation's gene pool, than do poorly adapted individuals."
2148,"The answer is (B) Chemiosmosis.

Chemiosmosis is the process of transferring electrons from one molecule to another through a membrane, resulting in the movement of protons across the membrane."
2149,"The answer is (A)

When a piece of potato is immersed into pure water, water moves from the potato into the surrounding water due to osmosis."
5363,"(A)

The Supreme Court has struck a balance between the establishment clause and the free-exercise clause by protecting freedom of speech except in certain situations, such as yelling ""fire"" in a crowded theater."
5364,"The answer is (D).

Women's voting participation in presidential elections has increased since 1980, but it is still lower than men's voting participation."
5366,"The answer is (A).

The Articles of Confederation granted the states the power to coin money, but the Constitution does not."
5368,"The answer is (A).

Federal judges are subject to impeachment, conviction, and removal from office by Congress."
5369,"(A)

The Vice President has the most control over the amount of access cabinet secretaries have to the President."
5370,"The answer is (A).

Salience is defined as the amount of coverage an issue receives in the major news media."
5371,"The answer is (B).

Voters who rely exclusively on television network news coverage of national elections are most likely to be aware of the relative strength of each candidate's support, as indicated by public opinion polls."
5372,"The answer is (C) Judicial review.

Marbury v. Madison established the principle of judicial review, which gives the Supreme Court the power to declare laws unconstitutional."
5374,"The answer is (A).

The Supreme Court does not have the power to override constitutional amendments."
5375,"The answer is A.

According to The Federalist Papers, federalism provides a structured environment in which factions may flourish."
5376,The answer is (D). Evangelical Christians are more likely to vote Democratic than non-religious Americans.
5377,"The answer is D.

Stare decisis is the legal principle that instructs judges to follow established precedent when deciding cases."
5378,"The answer is (D).

Voters aged 18-29 are least likely to vote."
5379,"The answer is (B).

Ratifying the Constitution, the primary point of disagreement between Federalists and Anti-Federalists was over the strength of the federal government relative to the states."
5381,"The answer is (C).

The exclusionary rule was established to limit the government's ability to use illegally obtained evidence."
5384,"The answer is (A)

The House Rules Committee is responsible for setting the rules of the House of Representatives, including ethical conduct for members."
5385,"The answer is D.

The Supreme Court issued this opinion in Brown v. Board of Education of Topeka."
5386,"The answer is (A).

In the past decade, many states have moved forward the date of their presidential primary elections in an effort to minimize the cost of running the election."
5387,"The answer is (A).

The legislative veto was unconstitutional in 1983. It allowed the executive branch to veto legislation approved by Congress."
5388,"The answer is (B).

Federal election laws are designed to achieve all of the following except preventing campaigns from issuing ""attack"" ads."
5389,"The answer is (B).

A pocket veto is when the president refuses to sign a bill that has been passed by Congress."
5390,"(A)

The Republican Party has become aligned with civil libertarians since the 1980s."
5391,"The answer is (A).

Voter turnout is lower in midterm elections than it is in presidential elections. This is because there is less at stake in midterm elections, and as a result, fewer people are motivated to vote."
5393,"The answer is (C) Grant-based funding.

Grant-based funding is a type of federal funding in which the federal government provides most of the funding for a project in which multiple levels of government work together."
5394,"The answer is (B)

In ""Federalist No. 10,"" James Madison argues that a federal system of government reduces the danger of political factions by making it difficult for one faction to gain the power necessary to govern."
5395,"The answer is (D).

A higher level of education is generally associated with increased voter turnout and support for government programs that promote social welfare, such as environmental protection and affirmative action. However, it is not necessarily associated with decreased support for restrictions on abortion rights."
5397,"The answer is D.

Appellate courts review decisions of lower courts. This is true because appellate courts have the power to overturn or affirm lower court decisions."
5398,"The answer is D.

When the Senate and House of Representatives pass different versions of the same bill, the two legislative bodies form a conference committee to reconcile the differences."
5399,"The answer is (C).

The power and prestige of the presidency have grown since 1932 due to America's increased prominence in international affairs, the New Deal and other programs that have expanded federal responsibility, and the president's increased visibility, due to the development of mass media."
5400,"The answer is D.

Interest groups representing businesspeople and investors are often among the most successful lobbying groups in Washington, D.C., because of reasons A, B, and C. However, they are not necessarily successful because of reason D."
5401,"The answer is C.

The two main political parties of the United States are organized as relatively independent organizations that exist at all levels of government."
5402,"The answer is D.

The origination clause of the Constitution gives the Supreme Court original jurisdiction over all constitutional matters."
5403,"The answer is (A) White Southerners.

The Democratic Party has traditionally had a strong base among White Southerners, but this group has become less supportive of the party in recent years."
5404,"(B)

The Supreme Court has held that the death penalty may not violate the Eighth Amendment in some circumstances."
5405,"The answer is (B).

The Constitution's core principle of checks and balances ensures that no single branch of government becomes too powerful."
5406,"(A)

The House of Representatives has a larger number of committees than the Senate, and this fact makes the committees in the House more influential."
5407,"(B)

Voters have become more focused on individual candidates.

Since 1972, voters have become more focused on individual candidates. This is because of the increased use of media and the internet, which has made it easier for voters to learn about candidates."
5410,"The answer is (B) Labor unions.

Labor unions have created the largest number of political action committees (PACs) since the 1970s."
5412,"The answer is (B)

If Congress passes legislation and declares a recess, and the president takes no action on the bill within ten days of its passage, the bill will be subject to a pocket veto."
5413,"The answer is (D).

Republican candidates who tend to be more successful in the primaries tend to be more conservative than rank-and-file Republicans because party activists, whose political participation is disproportionate to their numbers, tend to be very conservative."
5415,"The answer is (A).

The elastic clause gives the Supreme Court the power to declare laws passed by Congress to be unconstitutional."
5416,"The answer is D.

The House Committee on Ways and Means has jurisdiction over the tax system."
5417,"The answer is D.

The Tenth Amendment to the Constitution reserves powers to the states."
5418,"The answer is D.

Original intent is the doctrine that the Constitution should be interpreted in light of the intent of those who wrote it."
5419,"(A)

Incumbent senators are more likely to be reelected than are incumbent members of the House of Representatives."
5420,"The answer is (A).

The relative stability of American public policy is achieved largely through the cooperation between the two major political parties."
5421,"The answer is (A).

Single-member district electoral systems tend to result in a two-party system, where only two major parties are able to compete effectively."
5422,"The answer is (B)

College attendance in a state other than one's home state is a factor that contributes to lower voting rates among Americans in the 18-to-25 age bracket."
5424,"(B)

A voter's political party affiliation is a strong predictor of how they will vote in an election."
5425,"The answer is D.

The electoral college is designed to ensure that the candidate who wins the popular vote also wins the presidency. However, the electoral college can sometimes lead to results that do not reflect the popular vote. This is because the electoral college gives each state a number of electoral votes based on its population, and this can lead to a situation where a candidate who wins the popular vote does not necessarily win the presidency."
5426,"(B)

A sound bite is a short, sound-bite-like statement used in political campaigns to quickly summarize a candidate's position on an issue."
5427,"The answer is (B)

Interest groups are barred from giving tangible gifts to lawmakers."
5428,"The answer is (A)

The Dred Scott decision was overturned by the Plessy v. Ferguson decision in 1896."
5429,"The answer is (A).

A higher percentage of married white males support Republican presidential candidates than any other demographic group in the United States."
5430,"The answer is (D).

Motor voter laws are laws that require voters to show a photo ID at the polls. The primary purpose of these laws is to establish voter identification laws."
5431,"The answer is (A).

An open primary is a primary election in which voters registered as ""independents"" may not vote."
5432,"The answer is (C). Entitlement programs are the largest source of ""automatic spending"" for the federal government."
5433,"The answer is (A).

Horse-race journalism is a type of journalism that focuses primarily on the political campaigns and achievements of candidates, rather than on the issues."
5434,"The answer is (A).

The core values of American political culture are democracy, individual liberty, and due process. Income equality is not a core value of American political culture."
5435,"The answer is (C).

The Supreme Court has used the practice of selective incorporation to apply most Bill of Rights protections to state law."
5436,"The answer is (C) State legislatures.

According to the Constitution, state legislatures determine voter eligibility requirements."
5437,"The answer is (C).

A pardon grants a release from legal punishment, while a reprieve postpones it."
5441,"(A)

Incumbent members of the House of Representatives win reelection more often than incumbent senators because their constituents more often belong largely to the representative's party."
5442,"The answer is (A).

Judicial activism is a term used to describe when the Supreme Court takes a position on a controversial issue that is not necessarily aligned with traditional legal precedent."
5443,"The answer is (B).

The leadership of the two major political parties is dispersed among numerous officials at the national, state, and local levels."
5444,"The answer is (B) coalition building.

The opposition of the American Civil Liberties Union (ACLU), the National Association of Women Lawyers (NAWL), and the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) to Samuel Alito's 2006 nomination to the Supreme Court is an example of coalition building."
5445,"The answer is D.

""Pork barrel"" legislation is a term used to describe legislation that is passed primarily to benefit a particular constituency or district, rather than the entire population. In this sense, the answer is D."
5448,"The answer is (D).

The Tenth Amendment to the Constitution protects certain rights of the states, including the power to regulate intrastate commerce."
5449,"The answer is (A).

The Founders met in 1787 to write the Constitution, and their primary objective was to establish a bill of rights that would protect citizens from the government."
5450,"The answer is (D).

The First Amendment to the United States Constitution protects freedom of speech, including the burning of flags."
5452,"The answer is D.

Federalism is the division and sharing of power between the national and state governments."
5456,"The answer is D.

Gerrymandering is the practice of drawing congressional district lines in an attempt to give one party a benefit over another."
5457,"The answer is (D).

The Senate can decline to approve a president's nominee for the Supreme Court."
5458,"The answer is (D).

The line-item veto was found unconstitutional because it delegated too many powers to the states."
5459,"(B)

The issues at stake in those elections were more important than in most elections.

The presidential elections of Franklin Roosevelt in 1932 and Richard Nixon in 1968, as well as the midterm election of 1994, are considered ""critical elections"" because they saw major shifts in party alignment that would last for decades."
5461,"(A)

Individuals are less likely to vote in a closely contested race because there is a lower turnout for closely contested races."
5462,"The answer is D.

The Gramm-Rudman Acts of 1985 and 1987 primarily aimed to limit the president's ability to conduct foreign policy."
5463,"The answer is (A).

Ticket splitting is the practice of voting for a candidate for president and a candidate for vice president from different political parties."
5464,"The answer is D.

A single-member district electoral system is most likely to produce a two-party system."
5465,"The answer is (C).

The Voting Rights Act of 1965 granted African-Americans the right to vote."
5466,"The answer is (A).

The Rules Committee in the House of Representatives determines both the rules of the House and the conditions for legislative process."
5467,"The answer is (A)

When an appeal is made to the Supreme Court, the court usually refuses to hear the appeal."
5469,"The answer is (B).

Low voter turnout is most likely caused by low levels of political efficacy among registered voters."
5472,"The answer is (B).

If no presidential candidate receives a majority of the electoral college vote, the incumbent vice president of the United States becomes president."
5473,"The answer is (C).

In an open primary election, any registered voter may participate, regardless of party affiliation."
5474,"The answer is (A).

Every ten years, state legislatures are responsible for redrawing congressional district boundaries."
5476,"The answer is D.

The Pendleton Act of 1883 replaced the spoils system of awarding civil service jobs with a merit system."
5477,"The answer is D.

The term ""iron triangle"" refers to the interrelationship of federal bureaucracy, congressional committees, and lobbyists."
5478,"The answer is (A)

The No Child Left Behind Act is a federal mandate that established educational standards that states must meet to receive federal educational funding."
5479,"The answer is (B).

The president has the power to negotiate a treaty with another country."
5480,"The answer is (A).

The Fourteenth Amendment has been used to apply portions of the Bill of Rights to state law by citing the amendment's prohibition on unreasonable search and seizures."
5481,"The answer is (B).

Political efficacy refers to the idea that individuals believe that they can influence the government through participation in the democratic process."
5482,"The answer is (C) Negotiating treaties.

The President has the power to negotiate treaties, but the Senate must approve them."
5483,"The answer is (C).

The Senate and the House of Representatives are two chambers of the United States Congress. One significant difference between the two chambers is the way in which states are represented. In the House of Representatives, states are represented based on their population. This means that states with larger populations have more representatives than states with smaller populations. In the Senate, states are represented equally, regardless of their population. This means that each state has two senators, regardless of its size."
5484,"The answer is (D).

""Gone native"" is a slang term that means to be corrupted or bribed. So, the answer is D."
5485,"The answer is (D).

Lobbyists do not acquire corporate campaign donations for candidates."
5486,"The answer is (C).

Low voter turnout can lead to a lack of minority representation."
5487,"The answer is D.

Delegates to presidential nomination conventions are typically more ideologically aligned than the general population."
5488,"The answer is (D).

The State of the Union address is not mentioned in the Constitution."
5489,"The answer is (B).

The Supreme Court helps set the public agenda by deciding which appeals to hear."
5491,"The answer is (C) Voting participation for racial minority voters has increased.

The Voting Rights Act of 1965 prohibited states from imposing certain restrictions on voting, including literacy tests and restrictive voter identification laws. This act has been credited with increasing voter participation among racial minorities."
5493,"The answer is (A).

A writ of certiorari is a petition to the Supreme Court asking it to review a lower court decision."
5495,"The answer is (B) Due process of law.

If the Environmental Protection Agency (EPA) issued, enforced, and adjudicated all disputes regarding a new regulation, it would violate the due process of law principle. This is because the EPA would have the power to make and enforce laws, as well as adjudicate disputes arising from those laws, which would give the agency too much power and could lead to potential abuse."
5496,"The answer is (C).

The federal and state judiciaries are generally autonomous, although federal courts may rule on the constitutionality of state court decisions. This is because the Supreme Court has the power to declare laws unconstitutional, and it is important for state courts to be able to rely on the Supreme Court's decisions in order to ensure that their decisions are constitutional."
5497,"(A)

Categorical grants are funds provided by the federal government to states or local governments for specific purposes, such as school maintenance."
5498,"The answer is (B).

When the Supreme Court decides to take a case on appeal, it issues a writ of certiorari."
5499,"(B)

Federal judges are appointed for life and can only be removed by impeachment."
5500,"The answer is (A).

Congress has attempted to protect independent regulatory agencies from political influence by requiring that each agency be led by a group of commissioners representing both major political parties."
5501,"The answer is (C).

Congressional redistricting occurs every 10 years to reflect changes in population according to the census."
5502,"The answer is (C).

The Federalist Papers are a collection of essays written by Alexander Hamilton, James Madison, and John Jay in support of the Constitution."
5503,"The answer is A.

In court cases in which one private party is suing another, they are tried in civil court."
5504,"The answer is D.

Political action committees (PACs) raise money to influence federal, state, and local elections."
5505,"The answer is (B).

The line-item veto was ruled unconstitutional because it allowed Congress to eliminate sections of legislation without a two-thirds majority."
5507,"The answer is (C) Federal budget entitlements.

Federal budget entitlements are paid without an appropriations bill."
5510,"The answer is (B).

American political parties are less clearly identified with consistent political ideologies than political parties in countries such as England and Israel."
5511,"The answer is (D).

The system of checks and balances prevents any one branch from becoming too powerful. However, Congress can override a presidential veto with a two-thirds vote, which gives Congress the ability to override the president's veto."
5512,"The answer is D.

Regents of University of California v. Bakke concerned the use of racial quotas in public university admissions."
5514,"The answer is (C).

Politicians and political reporters have a natural adversarial relationship, but this adversarial nature is tempered by the fact that each group is dependent on the other to perform its job effectively."
5515,"The answer is (D).

The War Powers Act of 1974 and the Budget and Impoundment Control Act of 1974 represent efforts by Congress to limit the powers of the president."
5517,"The answer is D.

Brown v. Board of Education (1954) violated the Fourteenth Amendment."
5518,"The answer is (B).

The Framers sought to insulate the Senate from public opinion by delegating the responsibility for electing senators to the state legislatures."
5519,"The answer is (B).

A proposed amendment must be approved by two-thirds of the delegates in both houses of Congress. This is not true. A proposed amendment must be approved by two-thirds of the states, not the delegates in both houses of Congress."
5520,"The answer is (A).

The majority of Supreme Court justices are appointed by presidents of the same political party."
5522,"The answer is A.

A presidential plurality victory occurs when the winning candidate receives less than 50% of the popular vote."
5524,"The answer is (A).

In Gideon v. Wainwright, the Supreme Court ruled that criminal defendants in state cases have the right to representation by an attorney."
5525,"The answer is (C) Congressional Management Foundation Chair.

The Congressional Management Foundation Chair is not a special position held by a member of Congress."
5526,"The answer is (A).

When there is a strong front-runner in a state, people in that state are less likely to vote. This is because people are less likely to vote if they feel that their vote does not matter."
5527,"The answer is (B).

The House of Representatives is responsible for allocating representation among the states based on population, while the Senate is responsible for allocating representation based on state population."
5529,"(A)

People often join a political party other than the one to which their parents belong most often because of peer pressure."
5530,"The answer is (A).

The First Amendment to the United States Constitution protects the right of American citizens to petition the government for a redress of grievances."
5531,"(B)

Federal programs are implemented by state and local governments, by means of federal funding."
5532,"The answer is (B).

A presidential nominee to the Supreme Court must receive a majority of votes, which is 51%, in order to be confirmed."
5533,"The answer is (A)

The Director of Homeland Security position requires Senate confirmation."
5535,"(B) Ways and Means

The Ways and Means Committee is responsible for writing and passing tax legislation."
5536,"The answer is A.

Devolution is the process of transferring powers from the central government to state governments. In this case, the federal government has mandated greenhouse gas emissions targets, but states are allowed to decide how to meet those targets."
5537,"The answer is (D).

The Rules Committee of the House of Representatives determines the procedure by which bills are debated and amended."
5538,"The answer is (B).

The government promotes preferential treatment for members of groups that have historically suffered from discrimination through affirmative action programs."
5539,"The answer is (A).

The rules governing the electoral college make it especially important for presidential candidates to win as many states as possible, regardless of the size of the states."
5541,"The answer is (D).

The Constitution does not explicitly grant the president the power to declare war."
5543,"The answer is (C).

The president's power to address Congress during its debate on bills is one of the executive branch's checks on the legislative branch."
5544,"The answer is A.

Individual entitlements are programs that provide benefits to individuals based on their eligibility. Congress provides funds to the states, and the states decide how best to spend the money."
5545,"The answer is D.

Third parties in U.S. history have flourished during periods of widespread dissatisfaction."
5546,"The answer is D.

The principles of freedom stated in the Declaration of Independence were influenced by the beliefs of John Locke."
5547,"The answer is (C).

Divided government frequently results in conflict between states and the federal government."
5548,"The answer is A.

Congress's power of oversight is primarily exercised at the committee and subcommittee levels."
5551,"(A)

The absence of a political party solely dedicated to labor and working-class issues in the United States is a testament to the fact that U.S. politicians are not particularly concerned about serving working-class constituencies."
5553,"The answer is (C) The courts.

The iron triangles are the powerful alliances between congressional committees, bureaucratic agencies, and industry groups that shape public policy. They are not the courts."
5554,"The answer is (B).

The attorney general is the head of the Department of Justice."
5555,"The answer is (B).

The Supreme Court's decision in Miranda v. Arizona was based mainly on the incorporation of the Fifth Amendment through the due process clause of the Fourteenth Amendment."
5820,"The answer is D.

Demographic momentum is the tendency for a population to continue to grow long after replacement fertility has been achieved."
5821,"The answer is (C) distance decay.

Distance decay is the tendency for migration to decrease with distance."
5822,"The answer is (A) First.

In Burgess's concentric zone model of urban form, the first zone contains low-income slums, ethnic ghettos, and general deterioration."
5823,"The answer is (C).

The percentage of women in the total labor force declined worldwide. This is because of a number of factors, including the increasing demand for higher education and the changing nature of the labor market."
5824,"The answer is (C) better schools.

All the other factors are pull factors of migration, but better schools are not."
