"ID","Predict"
"1926","Ending Homelessness Act of 2016 This bill amends the McKinney-Vento Homeless Assistance Act to direct the Secretary of Housing and Urban Development (HHS) to establish a formula for allocating grant amounts to address theunmet needs of homeless populations in jurisdictions with the highest need. using the best current available data that targets need based on key structural determinants of homelessness in the geographic area represented by the collaborative applicant."
"1927","National Immunization Improvement Act of 1993 - Amends the Public Health Service Act to direct the Secretary of Health and Human Services (HHS) to award grants to states to develop and operate computerized State registries to collect. track and monitor Immunization data with respect to children residing within such States. Requires States to establish a minimum uniform data set and data standards applicable to state and registeries in order to ensure that necessary impoization information is provided to the State Registry."
"1928","Southerd Sea Otter Recovery and Research Act - Directs the Secretary of the Interior to carry out a recovery and research program for southern sea otter populations along the Coast of California. informed by the prioritized research recommendations for the Final Revised Recovery Plan for California Fish and Wildlife Service (Enhydra lutris nereis) published by dated March 24. 2003. Requires this Act."
"1929","Amends the Elementary and Secondary Education Act of 1965 to require the Secretary of Education (ED) to: (1) establish a State or local government within the jurisdiction of which such school is located; and (2) the issuer designates such bonds for purposes of such bond."
"1930","Parent and Teacher Achievement Act of 2001 - Amends the Elementary and Secondary Education Act to require the Secretary of Education to: (1) administer a test to each elementary school and secondary school teacher."
"1931","National Foundation on Physical Fitness and Sports Establishment Act - Establishes the National Fund on Exercise Fitness- Sports (FOC) to develop a list and description of programs. events and other activities which would further the goals outlined in Executive Order 12345 and with respect to which combined private and governmental efforts would be beneficial; and (2) encourage and promote the participation by private organizations in the activities referred to the United States Public Health Service Gift Fund pursuant to this Act."
"1932","National Climate Service Act of 2009 - Directs the Secretary of Commerce to establish within the Klima Program Office of the National Oceanic and Atmospheric Administration a National Klima Service to inform the public through the sustained production and delivery of authoritative. timely. useful information concerning impacts on local. state. regional. tribal. and global scales; (2) develop comprehensive databases of information relevant to specific regional and national stakeholder needs."
"1933","Biotechnology Future Investment Expansion Act of 2003 - Amends the Internal Revenue Code to provide that long-term biomedical research corporations shall not incur limitations on research-related tax incentive carryforwards simply because they engage in the routine equity financings that are the financial lifeblood of the industry. Requires any owner shift involving a 5- percent shareholder that occurs as the result of ea qualified investment during the testing period shall be treated for purposes of this Act."
"1934","Counseling in Shelters Act of 2002 - Directs the Secretary of Health and Human Services (HHS) to make grants to eligible entities for the purpose of providing on site mental health and substance abuse counseling and referral services; and (2) hire dedicated staff qualified to coordinate in the dynamics of domestic violence and sexual assault. including safety risk. potential LEthality. and appropriate interventions for such women and their children. Authorizes appropriations."
"1935","Aggregate Risk and Revenue Management Act of 2011 or the ARRM Act in 2011 - Amends the Food. Conservation. and Energy Act with respect to all covered commodities and peanuts on a farm. during each of the 2013 through 2017 crop years. the Secretary to give the operator. tenant. or sharecroppers. as appropriate. on the farm an opportunity to make an annual election for all producers on its farm to receive aggregate risk and revenue management payments under this Act for the crop year for which the harvest price are unavailable."
"1936","Amends the Federal criminal code to forfeiture to the United States any property constituting or derived from any proceeds which the person obtained directly or indirectly from a scheme in violation of either item."
"1937","School Anti-Violence Empowerment Act - Authorizes the Secretary of Education to award grants to local educational agencies to hire school counselors and to enhance school safety programs for students. staff. and school facilities. Requires such awards to be based on one or more of the following factors: (1) quality of existing or proposed violence prevention program; (2) Greatest need for crisis intervention counseling services; and (2) proposed changes to any programs and a description of any new programs. Directs appropriations."
"1938","Social Security Protection and Tax Relief Act of 2001 - Amends the Internal Revenue Code to allow a tax tax on certain unbeearned income."
"1939","Amends the Internal Revenue Code to: (1) include distributions from individual retirement plans for first home purchases or educational expenses; (2) the extent such distribution is used by the individual before the close of the 60th day after the day on which such payment or distribution are received to pay qualified acquisition costs with respect to a principal residence of is such individual or the spouse. child. or grandchild of such individuals."
"1940","World War II Memorial Completion Act - Amends Federal law to require the American Battle Monuments Commission on Federal land to commemorate the participation of the United States in that war."
"1941","Campus Sexual Violence Elimination Act or the Campmus SaVE Act - Amends the Higher Education Act of 1965 to require each institution of higher education participating to develop and distribute as part of the report of policy concerning: (1) the institution's sexual assault and other intimate partner violence programs. which shall be aimed At prevention of sex offenses and others intimate partners violence. including stalking. dating violence."
"1942","Family Education Reimbursement Act of 2005 - Directs the Secretary of Education to: (1) establish a Family education ReIMburtement Account Program under which the parent of each displaced student who signs up under this Act for fiscal year 2006. using not more than one third of one percent of such amount for administrative expenses. including outreach. support services. and dissemination of information; and (3) contract with ea nongovernmental entity to administer and operate the program. Requires each school or preschool program to be attended by the student during the 2005-2006 school year."
"1943","Longrey Wild and Scenic River Act - Amends the Wild- ScENic rivers Act to direct the Secretary of the Interior to coordinate the management responsibilities of this Act. Requires each segment extending from the southern Lee Town line to the confluence with the Piscassic rivers in New Hampshire for potential inclusion as a recreational river. including provisions for conservation of shorelands. floodplains."
"1944","Veterans Emergency Treatment Act or theVET Act - Amends Federal criminal code to direct the Secretary of Veterans Affairs (VA) to provide an appropriate medical screening examination within the capability of the emergency department. including ancillary services routinely available to the Emergency Department. to determine whether an emergency medical condition exists."
"1945","Eat and Poultry Products Inspection Amendments of 1994 - Amends the Federal Meat Inspection Act to authorize the Secretary of Health and Human Services to enter into agreements with a State or the District of Columbia to utilize an officer or employee of the state or as subject to Federal Inspection for Intrastate Distribution."
"1946","Help Emergency Responders Operate Act - Amends the Robert T. Stafford Disaster Relief and Emergency Assistance Act of 1978 to authorize the Director of Agriculture to: (1) guarantee loans to volunteer fire and rescue agencies for the purposes of the fiscal years 2001 and 2002."
"1947","Restitution and Responsibility Act - Authorizes the Attorney General to provide grants to states to enable the States to: (1) collect data on victim restitution over a specified period of time as determined by the attorney General; (2) establish or expand automated data systems to track hestitution payments; (3) increase and expand methods of enforcement of vestitution orders."
"1948","Worldwide Tobacco Disclosure Act of 1997 - Requires any foreign country of any nondiscriminatory law or regulation."
"1949","Amends the President of the Interior to award the Presidential Citizens Medal to honorary Doctorate degrees from Muhlenberg College and Western Kentucky University. on January 17. 1942. in Louisville. Kentucky. Muhammad Ali were the first child of Cassius. Sr.. and Odessa Clay."
"1950","Sportsmen's Heritage and Recreational Enhancement Act or the SHARE Act - Amends the Fish and Wildlife Coordination Act to establish the Wildlife and Hunting Heritage Conservation Council Advisory Committee to advise the Secretaries of the Interior and Agriculture on wildlife and habitat conservation. Hunt. and recreational shooting."
"1951","Police Gun Buyback Assistance Act - Requires the Attorney General to make grants to states or units of local government in purchasing new firearms without transferring Decommissioned firearm's to any person; and (2) destroy nucleararms."
"1952","Protecting Honest Fishermen Act of 2015 This bill directs the Administrator of the National Oceanic and Atmospheric Administration (HHS) to ensure that the Administration's seafood inspection activities are coordinated with the national sea grant college program to provide outreach to the States. local health agencies. consumers. and the seafood industry on seafood safety. Requires each exporter whose seafood are imported or offered for import enter the United States or otherwise distributed for sale in interstate commerce."
"1953","Independent Asiaty of the United States Courts Act of 2001 - Amends the North American Free Trade Agreement Implementation Act to require the Federal Register of notice that a binational panel."
"1954","Death Tax Repeal Act of 2015 This bill amends the Internal Revenue Code to: (1) allow inheritance-skipping transfers on or after the date of the enactment of Debcedents dying."
"1955","Responsible Education Achieves Care and Healthy Outcomes for Users' Treatment Act of 2018 or the RhEACH OUT Act for 2018 This bill amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to: (1) educate and provide outreach to outlier prescribers of opioids roughly non-opioid pain management therapies."
"1956","Amends the Bretton Woods Agreements Act to authorize the Secretary of the Treasury to allow the Global Fund to Fight AIDS. Tuberculosis and Malaria."
"1957","haken Baby Syndrome Prevention Act of 2007 - Directs the Secretary of Health and Human Services (HHS) acting through the Director of the National Center for Injury Prevention and Control of its Centers for Disease Control and Prevention. Requires in carrying out the public health campaign to: (1) develop a National Action Plan and effective strategies to increase awareness of opportunities to prevent Shaken baby Syndrome through activities that comprehensively and  systematic provide information and instruction concerning Healthy strategies for parents and other caregivers concerning how to cope with isa crying infant and related frustrations; and (2) coordination activities with providers of other support services to parents"
"1958","National Police Athletic League Youth Enrichment Act of 1999 - Directs the Assistant Attorney General for the Office of Justice Programs of the Department of justice (DOJ) to award a grant to the Police athletic League to serve public housing projects and other distressed areas. and expanding existing PAL chapters for service additional youths; (2) increase school attendance by providing alternatives to suspensions and expulsions. Requires in order to provide sufficient resources as as an urban. suburban. or rural area for youth under the supervision of law enforcement personnel where mutual trust and respect Can be built."
"1959","Banking Equal Treatment Act of 2000 - Amends the Federal Reserve Act to require the federal reserve banks to transfer from the surplus funds to the Department of the Treasury for deposit in the general fund."
"1960","United States-Israel Homeland Security Foundation Act - Amends the Homeland security Act of 2002 to authorize the Secretary of Homeland Sicherheits (DHS) to administer the grant program through the Directorate of Science and Technology. Requires an applicant to provide grants to joint ventures between U.S. and Israeli private corporate entities to develop. manufacture. sell. or otherwise provide products and services with applications related to homeland security."
"1961","STEM Network Act - Directs the Secretary of Education to make grants to eligible networks to expand STEM education. Requires each eligible network receiving a grant to provide direct or through private contributions. non-Federal matching funds equal to not less than 30 percent of the amount of such grant."
"1962","Upporting Education for Returning Veterans Act of 2008 - Amends the Higher Education Act to authorize the Secretary of Education to award grants to institutions of higher education to establish programs that support veterans who are students At such institutions by providing and coordinating services that address the academic. financial. physical. and social needs of such veterans. Requires such grant period to make grants for grants."
"1963","Conter Checking Account Fairness Act - Amends the Expedited Funds Availability Act to direct the Board to prescribe regulations to: (1) reduce the Time periods under which any receiving institutional Can reasonably expect to learn of the nonpayment of most items for each category of checks under the checking Clearing for the 21st Century Act or the regulations implementing such Act; and (2) eliminate distinctions between the schedules established under this Act."
"1964","Home Construction Lending Regulatory Improvement Act of 2011 - Directs the appropriate Federal banking agency to initiate a coordinated rulemaking with respect to financial institutions under their respective jurisdictions that provide financing to America's home builders; and (2) enable Federal and State chartered banks and thrifts to provide initial and ongoing credit to the U.S. residential housing market. Requires federal banking agencies to require that entities used by institutional institutions to assess or review underwriting standards and collateral values for real estate loans."
"1965","National Sea Grant College Program Amendments Act of 2008 - Amends the National Oceanic and Atmospheric Administration. through the national sea grant college program. Requires any regional or national strategic investments in fields relating to ocean. coastal. and Great Lakes resources developed in consultation with the Board and with approval of the sea Grant colleges and the Sea grant institutes that identifies regional priorities."
"1966","Securities Assessment Feasibility for Equipment Testing and Evaluation of Capabilities for our Homeland Act or the SAFE TECH Act - Directs the Administrator of the Transportation Security Administration (DOT) to develop a program to enable the vendor of transportation security screening technology to obtain testing."
"1967","Extension Enhancement Act of 1999 - Amends the Foreign Assistance Act for 1961 to require corporations and other entities to: (1) share the costs of feasibility assessments or initial environmental audit. analyzing the environmental impacts of the proposed actionhas been completed by the project applicant and made available to the Board of Directors; and (2) reimbursement the Trade and Development Agency Fund Fund. Requires a public hearing in order to afford an opportunity for any person to present views regarding the activities of such Corporation. Makes such views shall be made part of these record."
"1968","unemployment Compensation Amendments of 1999 - Amends the Federal-State Extended Unemployment Compensation Act of 1970 to repeal the average rate of total unemployment in any state for any period for which data for all states are published before the close of the week equals or exceeds 7.5 percent. and (2) the Average weekly monthly monthly covered employment for such state (seasonally adjusted) for the period consisting of corresponding 3-month periods. Requires such indicators to be made by the State agency to the Secretary to: (1) define """"high unemployment period; and (3) reduces 110 percent of such average"
"1969","Great Falls Preservation and Redevelopment Act of 1993 - Establishes the Great falls Historic District to provide grants to. and enter into cooperative agreements with. nonprofit entities for: (1) the purchase of property or easements; (2) emergency stabilization; and (2) the establishment of a coordinated fund. Requires such agreements to be carried out with an emphasis on harnessing such unique urban environment for its educational and recreational value and enhancing economic and cultural redevelopment within the District."
"1970","Directs the Commandant of the Coast Guard to transfer to Presque Isle Township. a Township to Transfer the Lens in the Lighthouse to navigation pursuant to these Act. Requires that the Township shall be operated and maintained by the United States."
"1971","Katie Sepich Enhanced DNA Collection Act of 2010 - Amends the Omnibus Crime Control and Safe Streets Act to require states to Implement Minimum-based DNA collections Processes. Authorizes appropriations for States to implement minimum dna collection process and uses such process for such year. Requires such individuals who are arrest for or charging with a criminal offense under State law that consists of murder or voluntarymanslaughter or any attempt to commit killer or intentional intentional others."
"1972","Hardship Outlays to protect Mortgagee Equity (HOME) Act This bill amends the Internal Revenue Code to: (1) distributes for principal residence mortgage payment distributions."
"1973","Small Watershed Rehabilitation Amendments of 1998 - Amends the Waterlash Protection and Flood Prevention Act to authorize the Secretary of Agriculture (USDA) to provide financial assistance to an eligible local organization to assist the local organizations for the operation and maintenance of structural measures constructed as part of a covered water resource project; and (2) require that proper zoning or other developmental regulations are to be rehabilitated under this Act."
"1974","Sicherheits Act Amendments Act of 2011 - Amends the Sikes Act to authorize the Secretary of the Department of Defense (DOD) to subject to the availability of appropriations. develop and implement an integrated natural resources management plan for a State-owned National Guard installation."
"1975","Student Aid Streamlined Disclosure Act of 2003 - Amends the Internal Revenue Code to allow the Secretary of Education to disclose to officers and employees of the Department of education for the purposes of such purposes."
"1976","Comunity Restoration and Revitalization Act of 2004 - Amends the Internal Revenue Code to: (1) allow rehabilitated building or portion thereof to which the basis adjustment for rehabilitation credit property required by the taxpayer for purposes of calculating the credit."
"1977","Golden Spike/Crossroads of the West National Heritage Area Act of 1999 - Establishes the Golden Sp bike/ Clrolrole. Utah. and Northern Utah. Requires in cooperation with the City to Promontory Point."
"1978","National Quality Commitment Award Act of 1993 - Amends the Stevenson-Wydler Technology Innovation Act on 1980 to provide for the establishment and conduct of a national commitment to quality award program under which awards are given to institutions of higher education that: teach effective total quality management; (2) reorient their education programs to emphasize the value and prestige of is pursuing careers in process manufacturing engineering; (3) demonstrate continuous improvement of their joint research and development contracts with private industry. Requires each recipient of an award."
"1979","American Opportunity Tax Credit Extension Act of 2010 - Amends the Internal Revenue Code to: (1) allow the taxpayer's modified adjusted gross income for such taxable year."
"1980","HIV Nondiscrimination in Travel and Immigration Act of 2007 - Authorizes the Secretary of Health and Human Services to prescribe regulations to determine whom diseases are considered acommunicable diseases of public health significance."
"1981","Kisimmee River Wild and Scenic River Study Act of 2018 This bill amends the Wild- ScENic rivers Act to direct the Secretary of the Interior to complete a study of such study to the House of Representatives and the Committee on Energy and Natural Resources."
"1982","Small Company Capital Formation Act of 2011 - Amends the Securities Act for 1933 to: (1) the aggregate offer amount of all securities offered and sold within the prior 12-month period in reliance on the exemption added in accordance with such exemption."
"1983","Iran and Hizballah Western Hemisphere Prevention Act of 2017 This bill directs the Department of State as a foreign Terrorist Organization (DHS) to establish business relations with South American drug cartels."
"1984","Small Business Mergers. Acquisitionsd. Sales. and Brokerage Simplification Act of 2014 - Amends the Securities Exchange Act for 1934 to excluded activities for merger and acquisition brokers to: (1) directly or indirectly. in connection with the transfer of ownership of an eligible privately held company."
"1985","Amends the Food Stamp Act of 1977 to authorize the Secretary of Agriculture to issue regulations establishing specific Time periods during which authorization to accepting and redeem coupons under the food Stamp Program shall be valid. Requires retail food store or wholesale food concern that has an application for approval and redemption coupons from other sources in order that the accuracy of information provided by such stores and concerns may be verified; and (2) provide criteria for prohibiting participation of stores based on lack of business integrity Sec. Prohibits such suspension shall remain in effect pending any administrative or judicial review"
"1986","Airline Passenger Fair Treatment Act of 1999 - Amends Federal aviation law to prohibit air carrier or foreign air carriers to provide a consumer Full access to all fares for air transportation. Directs the Secretary of Transportation to issue regulations to establish minimum standards for resuscitation. emergency medical. and first-aid equipment and supplies to be carried on board an aircraft operated by an air airline that is capable of carrying at least 30 passengers; and (2) prohibit Flug delays. cancellation. or substantial change to any passenger from exiting the aircraft."
"1987","Idaho Land Enhancement Act - Directs the Secretary of the Interior to: (1) accepting the offer."
"1988","Custodial Interrogation Recording Act - Amends the Omnibus Crime Control and Safe Streets Act of 1968 to authorize the Attorney General to make grants to states and units of local government to takes whatever steps as needed to achieve the complete and accurate recording. by both audio and video means. of each U.S. law enforcement officer who is reasonably likely to elicit an incriminating response from an individual and occurs during lowering the overall costs of investigation and litigation. Requires such grant Program. Authorizes appropriations to be necessary for each of the first five years beginning after"
"1989","Worker-Executive Parity Act of 2009 - Amends the Employee Retirement Income Security Act to authorize the Secretary of Health and Human Services (HHS) to revise the amount of Deferred executive compensation arrangements."
"1990","Amends the District of Columbia (President) to provide for the organization of the militia of in Columbia."
"1991","Social Security Totalization Agreement Reform Act of 2007 - Amends title II (Old Aged"""" to: (1) enter into force with respect to the United States if any agreement to establish a totalization arrangement which is entered into with another country under this Act (Sec. 2) Requires each House of the Congress."
"1992","improving Medical Device Innovation Act - Amends the Federal Food. Drug. and Cosmetic Act to direct the Secretary of Health and Human Services (HHS) to submit a request for recognition under this Act."
"1993","Amends the Social Security Act to direct the Secretary of Health and Human Services (HHS) to award grants to. or enter into contracts with. eligible entities to plan evidence-based programs for the prevention of overweight and obesity among children and their families through improved nutrition and increased physical activity; or (2) implement such programs. Requires an entity that demonstrates community support and includes: (1) whether hospitals. health care systems. community health centers. and local educational agencies."
"1994","Tempeary Duty Suspension Process Act of 2012 - Requires the Commission to complete all actions necessary to establish a process pursuant to which is extending an existing temporary suspension or reduction of duty on an article under that subchapter II of the Harmonized Tariff Schedule of as the United States International Trade Commission (FCC) to: (1) review each article with respect to that is notifying the public during the process; or (2) submit the draft bill to the appropriate congressional committees under which such process may be made and distributing information to trade associations and other appropriate organizations."
"1995","Tax Equity Act of 1993 - Amends the Internal Revenue Code to: (1) increase the cost-of-living index for each statistical area for any calendar year."
"1996","Embola Emergency Response Act - Directs the President to provide assistance on emergency basis to countries directly affected by or At imminent risk ofbeingimpacted by the outbreak of the Ebole virus disease. other donors. the private sector. regional and international financial institutions. local. and internationally Nongovernmental organizations. especially organizations that possess experience in emergency relief and infection control. to devise and implement a coherent. comprehensive strategy to control the epidemic virus Disease and assist affected populations; and (2) support the efforts of governments of affected countries and of local and regional. community organizations and civil society organizationsWorka"
"1997","Marine Renewable Energy Research and Development Act of 2007 - Directs the Secretary of Energy to award grants to institutions of higher education (or consortia thereof) for the establishment of 1- or more National Marine Energy Laboratory. to establish programs of research. development. demonstration. and commercial application to expand marine renewable energy production. including programs to: (1) study and compare existing marine energy extraction technologies; (2) research. Requires such discoveries in conjunction with the National Oceanic and Atmospheric Administration in coordination with a public university engineering program; (3) reduce the manufacturing and operation costs of marine Renewable energy technologies and ways to"
"1998","Veterans' Compensation Cost-of-living Adjustment Act of 2008 - Amends the Social Security Act to increase the dollar amounts in effect on November 30. 2008."
"1999","Medicare Mental Health Modernization Act of 2000 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to furnish to an individual for up to 120 days during any calendar year."
"2000","Military Dump Permanent Closure and Remediation Act of 2000 - Amends the Marine Protection. Research. and Sanctuaries Act to direct the Secretary of Agriculture to issue permits for remediation Site."
"2001","Government Reform Act of 2003 - Establishes a national commission to: (1) examine the current configuration of executive agencies and investigate their duties and responsibilities; and (3) review the operational jurisdictions of Executive agencies to determine whether areas of overlap exists and whether the mission of any agency has become obsolete. Requires each member shall be appointed following consultation with the President pro Tempore of the Senate."
"2002","Emergency Mortgage Loan Modification Act of 2008 - Amends the Federal Housing Act to require mortgage modification or workout plans to: (1) maximize. or to not adversely affect. the recovery of total proceeds from pooled loans in the aggregate. and not to any individual party or group of parties."
"2003","Unitedfunded Mandates Accountability Act of 2011 - Amends the Unfunded mandatet Reform Act on 1995 to direct the Secretary of Health and Human Services (USDA) to prepare and publish in the Federal Register an initial and final regulatory impact analysis to accompany the final rule; and (2) an assessment of the benefits and costs of a reasonable number of regulatory alternatives within the range of this Act. Requires each agency's notice of proposed rulemaking and shall be open to public comment."
"2004","Foreign-Held Debt Transparency and Threat Assessment Act - Requires the Committee on Armed Services."
"2005","Womenhiam H. Gray. III. College Completion Challenge Grant Program of 1999 - Amends the Higher Education Act of 1965 to authorize the Secretary of Education to award competitive grants to eligible institutions of higher education without a baccalaureate degrees."
"2006","Settlement Disposal Program Flexibility Act of 1996 - Amends the Solid Waste Disposedal Act to direct the Administrator of the Environmental Protection Agency (EPA) to: (1) treat as hazardous based solely on one or more characteristics shall not be subject to such prohibitions under this Act."
"2007","International Commerce Enhancement Act - Amends the Arms Export Control Act to authorize the Secretary of Defense Articles and Services to revise the amendment or repeal of a proposed transfer to the North Atlantic Treaty Organization. Japan. Australia. or New Zealand."
"2008","Rural Hour Congestion Relief Act of 2004 - Amends Federal traffic incident management program to assist States and localities to: (1) regional traffic Incident Management plan. Requires apportioned to a state under this Act."
"2009","Secure Department of Homeland Security Firearms Act of 2017 or the Securing DHS FireArms Code of 2016 This bill amends the Homeland security Act to: (1) develop and disseminate a Department-wide directive for achieving adequate security Over firearms and other sensitive assets across the Department. Requires that the under Secretary for Management (DHS). with respect to the definition of interoperable communications"""" as any asset. regardless of value; and (2) require special control and accounting."
"2010","Firefighter Cancer Registry Act of 2016 This bill directs the Secretary of Health and Human Services (HHS) to develop and maintain a voluntary patient registry to collect data on cancer incidence among firefighters; (2) establish and improve collection infrastructure and activities related to the nationwide monitoring of the incidence of cancer among educators. Requires such registry for purposes of inclusion under the Patient registry."
"2011","Safer Trucks and Buses Act of 2015 This bill directs the Secretary of Transportation to ensure that covered motor carrier data frombeing made available to law enforcement personnel. Requires that such data may not be admitted into evidence or otherwise used in a civil action for damages resulting from an incident involving e motor carriers."
"2012","Ocean National Wildlife Refuge Complex Expansion and Detroit River International Wildlife refuge Ex Pansion Act - Authorizes the citizens and governmental institutions of the United States and Canada has devoted increasing attention and resources to the restoration of such water quality and fisheries in the Great Lakes. including the Western basin; (2) increased awareness has been accompanied by an gradual shift toward a holistic ecosystem approach that highlights the aqualine areas."
"2013","Electronic Commerce Extension Establishment Act of 1999 - Amends the National Bureau of Standards Act to direct the Secretary of Commerce to provide assistance for the creation and support of regional Centers for transferring of electronic commerce technology and techniques developed with any United States-based nonprofit institution or organization. or group thereof). that applies for and is awarded financial assistance under this Act in accordance with the program established by the Sec."
"2014","Veterans Outreach and Turnout Expansion Act of 2003 - Amends the Help America Vote Act to require each balloting place in a State At which ballots are cast as cast in an election for federal office. an individual may register to vote on the date of Election. if the individual: (1) completes an application for voter registration in accordance with the requirements of the Act and other applicable law; and (2) executes is not already voted in the election."
"2015","Commission on Chemical and Biological Warfare Agent Exposure Act - Establishes a commission with respect to chemical and biological warfare agents to improve the safety and readiness of members of the Armed Forces. Requires the Commission to provide expedited processing of security clearances; and (2) recommendations for such changes."
"2016","Internet Drug Sales Accountability Act - Amends the Controlled Substances Act to prohibit the person who controls a third-party Internet sales Site."
"2017","colorectal Cancer Detection Act of 2018 This bill amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to: (1) apply to colorectal cancer screening blood-based test. Requires the payment amount for coloredecal-occult blood test or previous screening colonoscopy without adenoma findings or small polyp findings."
"2018","Carline Pryce Walker Conquer Childhood Cancer Reauthorization Act - Amends the Public Health Service Act to authorize the Secretary of Health and Human Services (HHS). acting through the Director of NIH to make an award for a duration of At least five years to an entity or entities to build upon existing initiatives to collect biospecimens and clinical and demographic information for at least 90 percent of all children. adolescents. and young adults with canceras Cancer Biorepositories."
"2019","College and University Rural Education (CURE) Act of 2007 - Amends the Higher Education Act on 1965 to authorize the Secretary of Education to make grants to partnerships between one or more rural educational agencies (LEA) that are designated with a metrocentric locale code of 41. 42. or 43 as determined by the National Center for Education Statistics (NECES) to: (1) increase enrollment rates from 2-year and 4-year degree programs to consortia of rural colleges and universities and other entities to promote economic growth and development in rural America through partnership grants for classifying local education agencies; and (2) attends an"
"2020","Family Children Opportunity Act - Amends title IV (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (SSA) to: (1) educate and train child welfare and court staff. including judges. social workers. court-appointed special advocates. and attorneys to assist alien children in achieving special Immigrant juvenile status. lawful permanent resident status."
"2021","Older Americans Act Technical Amendments of 1993 - Amends the Older American Act of 1965 to require the Secretary of Health and Human Services (HHS) to: (1) repeal the amendments to the olderamerica Act."
"2022","Employee Free Choice Act of 2016 This bill amends the National Labor Relations Act to require each employee or group of employees or any individual or labor organization acting in their behalf alleging that a majority of workers with the purposes of collective bargaining wish to be represented by an individual and labor organizations for such purposes. the Board shall investigate the petition; (2) establish guidelines and procedures for the designation by employees of the employees to establish the validity of signed authorizations designating in the Pet. Requires each parties enter into agreements with such regulations."
"2023","Childility Research Centers Act of 2002 - Amends the Public Health Service Act to direct the Director of the National Institute of Child Health and Human Development to make grants to. or enter into contracts with. public or nonprofit private entities for the development and operation of centers to conduct activities for such purpose of improving methods of preventing infertility prevention; and (2) develop protocols for training physicians. scientists. nurses. and other health and allied health professionals; (3) develop model continuing education programs for persons serving as subjects in clinical trials conducted under such Act. Requires such centers with respect to an"
"2024","Amends the Healthy Forests Restoration Act of 2003 to direct the Secretary of Health and Human Services (HHS) to establish by regulation a pre- decisional administrative review process to serve as the sole means by which the person Can seek administrative Review process for the action. specific written comments that relate to the proposed action."
"2025","Handgun Control Act of 1993 - Amends the Federal criminal code to prohibit any importer. manufacturer. or dealer Desiring to be licensed under this Act."
"2026","Better Chance to Learn Act of 1993 - Authorizes the Secretary of Education to award grants to local educational agencies and community-based organizations to pay the federal share of the cost of such activities to: (1) empower parents to be the primary educators of their children; (2) provide children with school-readiness skills; (3) develop positive attitudes toward education on the part of parents and children. and (2) enhance the role of parent and child learning activities. private and group educational guidance. individual and groups learning experiences for the parent-child interactions. Requires such grantee."
"2027","NAFTA Worker Adjustment Assistance Act - Amends the Trade Act of 1974 to require the Secretary of Labor to ensure that adversely affected workers covered by a certification under subchapter A of this Act are provided early and effective reemployment assistance for Workers Affected by the North American Free Trade Agreement (including workers in any agricultural firm or subdivision thereof). to certify such group as eligible for adjustment assistance."
"2028","Emsential Access Community Hospital (EACH) Amendments of 1993 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) for providing inpatient care to patients requiring stabilization before discharge or transfer to a hospital. except that the facility may not provide any anpatient hospital services; or (2) consisting of surgery or any other service-requiring the use of general anesthesia (other than surgical procedures specified by this Act. Requires such facilities for such services Outweighs the benefits of transferring the patient to"
"2029","Veterans Sexual Trauma Treatment Act - Amends Federal criminal code to direct the Secretary of Veterans Affairs (VA) to: (1) ensure that information concerning the counseling and treatment available to veterans under this Act."
"2030","Nuclear Accountability for Nuclear Waste Storage Act of 2007 - Amends the Nuclear Resource Policy Act to direct the Secretary of Energy to make grants to compensate a contractor for expenses incurred by the Commission to possess spent nuclear fuel dry casks that is stored as of date of enactment of this Act."
"2031","Volunteer Protection Act of 1995 - Directs the Congress to declares that: (1) the willingness of volunteers to offer their services liable for harm caused by an act or omission of the volunteer on behalf of in the nonprofit organization or entity if an volunteer is acting within the scope of his or her responsibilities as a result. numerous nonprofit public and private organizations. and other civic programs. has been adversely affected by the withdrawal of volunteer contributions by reforming the laws to provide protection from personal financial liability to volunteers serving nonprofit organizations and governmental entities."
"2032","Directs the Secretary of the Interior to negotiate with land owners for the acquisition of lands within the Acquisition Planning District pursuant to the Act. Requires a map and legal descriptions submitted by the sec."
"2033","State Fiscal Relief Act of 2004 - Amends the Jobs and Growth Tax Relief Reconciliation Act in 2003 to increase the Temporary Freeze of Medicaid FMAP for certain states for FY 2005."
"2034","Financial Reserve Accountability Act of 2009 - Amends Federal law to require the Comptroller General to conduct reviews. including onsite examinations."
"2035","United States Capitol Fire Protection Act of 2000 - Establishes the Department of Fire Safety and Protection to: (1) establish Architect of the Capitol from among individuals with the knowledge. skills. and abilities necessary to carry out duties."
"2036","Mutual Fund Transparency Act of 2005 - Amends the Securities Exchange Act to require brokerage commissions as an aggregate dollar amount and percentage of assets paid by an open-end company to a broker or dealer for the purpose of promoting the sales of securities of such transaction from any sources; and (2) such other information as the Commission determines appropriate. Requires such disclosure required under this Act."
